Date,Open,High,Low,Close,Adj Close,Volume
2020-01-28,33.770000,33.970001,33.299999,33.490002,32.899502,17185400
2020-01-29,33.689999,33.790001,32.919998,32.970001,32.388676,20071400
2020-01-30,32.650002,33.450001,32.580002,33.450001,32.860207,41789800
2020-01-31,32.990002,33.389999,32.540001,32.820000,32.241314,25459800
2020-02-03,33.000000,33.310001,32.790001,32.900002,32.334682,17586000
2020-02-04,33.360001,33.459999,32.900002,33.160000,32.590218,15730300
2020-02-05,33.709999,34.119999,33.360001,33.360001,32.786781,34791900
2020-02-06,33.700001,33.740002,33.110001,33.279999,32.708153,26487800
2020-02-07,33.049999,34.150002,33.000000,33.709999,33.130768,37117000
2020-02-10,33.730000,34.570000,33.680000,34.279999,33.690971,46013800
2020-02-11,35.160000,35.450001,34.639999,35.070000,34.467400,95513900
2020-02-12,35.169998,35.480000,34.759998,34.930000,34.329800,66278200
2020-02-13,34.709999,34.790001,34.200001,34.389999,33.799084,20284500
2020-02-14,34.270000,34.400002,33.669998,33.810001,33.229050,31505400
2020-02-17,33.990002,33.990002,33.360001,33.500000,32.924377,32235000
2020-02-18,33.380001,33.740002,32.970001,33.639999,33.061970,23950000
2020-02-19,33.700001,34.419998,33.520000,34.119999,33.533718,19774200
2020-02-20,34.230000,34.270000,33.830002,34.000000,33.415783,48008700
2020-02-21,32.779999,32.900002,32.450001,32.680000,32.581505,19501200
2020-02-26,null,null,null,null,null,null
2020-02-27,30.700001,32.330002,30.570000,31.070000,30.976357,61009500
2020-02-28,31.100000,32.080002,30.799999,32.000000,31.903555,56066500
2020-03-02,31.930000,32.290001,31.270000,31.879999,31.798819,51275400
2020-03-03,31.650000,31.969999,30.959999,31.299999,31.220297,43691000
2020-03-04,31.809999,31.830000,30.930000,31.600000,31.519537,31229900
2020-03-05,31.260000,31.490000,30.180000,30.520000,30.442284,30407300
2020-03-06,29.600000,30.350000,29.320000,29.870001,29.793940,32428300
2020-03-09,28.000000,28.450001,27.370001,27.799999,27.729210,47479600
2020-03-10,29.500000,29.700001,27.580000,28.490000,28.417456,44566300
2020-03-11,27.799999,28.139999,25.030001,26.170000,26.103361,48242100
2020-03-12,23.200001,24.559999,22.410000,23.600000,23.539907,58487200
2020-03-13,26.940001,27.180000,23.650000,26.209999,26.143259,89695700
2020-03-16,23.500000,25.660000,22.719999,23.799999,23.739397,62416000
2020-03-17,24.510000,26.709999,23.500000,25.200001,25.135832,70493400
2020-03-18,23.969999,24.250000,21.540001,23.450001,23.390287,83737300
2020-03-19,22.770000,23.730000,21.129999,22.850000,22.791815,73652600
2020-03-20,23.389999,23.969999,21.600000,22.049999,21.993853,73398600
2020-03-23,22.260000,22.490000,20.000000,20.520000,20.467749,53457900
2020-03-24,21.700001,23.280001,21.500000,22.500000,22.442707,51467700
2020-03-25,22.230000,24.730000,22.010000,23.600000,23.539907,43889700
2020-03-26,24.230000,24.820000,23.719999,24.250000,24.188250,50777700
2020-03-27,23.020000,24.020000,22.510000,22.969999,22.911509,41981300
2020-03-30,23.110001,24.389999,22.830000,24.110001,24.048607,30225500
2020-03-31,23.950001,24.250000,22.809999,23.090000,23.031202,40625200
2020-04-01,22.219999,22.379999,21.190001,21.400000,21.359383,44343800
2020-04-02,21.379999,22.000000,21.150000,21.500000,21.459192,39156300
2020-04-03,21.420000,21.480000,20.010000,20.660000,20.620787,37393100
2020-04-06,22.139999,22.680000,21.889999,22.180000,22.137901,39305700
2020-04-07,23.500000,23.879999,22.920000,23.000000,22.956347,38049700
2020-04-08,23.010000,24.389999,22.940001,24.180000,24.134106,40947000
2020-04-09,24.459999,24.700001,23.500000,23.500000,23.455397,37307000
2020-04-13,23.450001,24.000000,23.020000,24.000000,23.954449,21602700
2020-04-14,24.459999,25.150000,24.299999,24.299999,24.253878,33766100
2020-04-15,23.850000,24.480000,23.370001,23.400000,23.355585,34845100
2020-04-16,23.700001,23.820000,22.799999,22.809999,22.766708,31071300
2020-04-17,23.440001,23.610001,22.610001,23.219999,23.175928,25164100
2020-04-20,22.719999,22.969999,22.500000,22.639999,22.597029,28583800
2020-04-22,22.400000,23.129999,22.209999,22.370001,22.327545,48051200
2020-04-23,22.660000,22.740000,21.840000,22.049999,22.008150,41455100
2020-04-24,21.740000,21.820000,20.370001,20.879999,20.840370,68819700
2020-04-27,21.540001,22.139999,21.100000,21.570000,21.529060,38416700
2020-04-28,22.980000,23.610001,22.590000,23.350000,23.305681,58267500
2020-04-29,24.000000,24.120001,23.160000,23.660000,23.615095,31532100
2020-04-30,22.590000,23.330000,22.459999,22.770000,22.726784,46293100
2020-05-04,21.950001,22.090000,21.780001,21.889999,21.862854,32042300
2020-05-05,22.200001,23.370001,21.910000,22.700001,22.671852,51925500
2020-05-06,22.600000,22.780001,22.000000,22.240000,22.212421,29178900
2020-05-07,22.379999,22.480000,21.129999,21.440001,21.413414,52200500
2020-05-08,22.020000,22.770000,21.900000,22.320000,22.292322,35745100
2020-05-11,22.170000,23.030001,22.170000,22.379999,22.352247,38216500
2020-05-12,22.510000,22.660000,21.590000,21.610001,21.583204,43248200
2020-05-13,21.740000,21.940001,21.200001,21.600000,21.573215,34711100
2020-05-14,21.309999,22.590000,20.730000,22.549999,22.522036,61771700
2020-05-15,22.500000,22.770000,21.629999,21.629999,21.603176,37767500
2020-05-18,22.450001,22.940001,22.010000,22.670000,22.641888,49600900
2020-05-19,22.629999,22.719999,21.610001,21.690001,21.663105,40881800
2020-05-20,21.930000,21.950001,21.360001,21.600000,21.573215,41396000
2020-05-21,21.719999,22.840000,21.709999,22.840000,22.811676,60803900
2020-05-22,22.600000,23.350000,22.209999,22.959999,22.931526,51255200
2020-05-25,23.910000,24.190001,23.389999,23.959999,23.930286,28158200
2020-05-26,24.330000,24.420000,22.860001,23.010000,22.981466,53066900
2020-05-27,23.639999,23.730000,23.160000,23.730000,23.700573,36440100
2020-05-28,23.490000,24.049999,23.309999,23.309999,23.281094,23918500
2020-05-29,23.180000,23.299999,22.709999,23.040001,23.011431,53968500
2020-06-01,22.830000,23.850000,22.700001,23.660000,23.646055,39221300
2020-06-02,24.000000,25.299999,23.830000,25.250000,25.235119,57810700
2020-06-03,26.299999,26.770000,25.799999,25.920000,25.904724,58718200
2020-06-04,25.770000,26.830000,25.480000,26.670000,26.654282,44336600
2020-06-05,28.160000,28.700001,27.180000,27.260000,27.243935,64665500
2020-06-08,27.610001,28.480000,27.510000,28.360001,28.343287,31763300
2020-06-09,27.570000,28.240000,27.260000,27.799999,27.783615,51638000
2020-06-10,28.110001,28.170000,26.480000,26.590000,26.574329,49244800
2020-06-12,25.910000,26.370001,25.620001,26.059999,26.044640,54204000
2020-06-15,25.100000,25.990000,25.030001,25.450001,25.435001,37413100
2020-06-16,26.500000,26.570000,25.700001,26.180000,26.164570,38011200
2020-06-17,26.180000,26.940001,26.150000,26.510000,26.494375,35792100
2020-06-18,26.500000,27.910000,26.320000,27.549999,27.533762,53971500
2020-06-19,28.100000,28.240000,27.580000,28.090000,28.073444,62091700
2020-06-22,28.040001,28.240000,26.910000,27.219999,27.203957,29284200
2020-06-23,27.700001,27.750000,26.559999,26.860001,26.844170,59605500
2020-06-24,26.790001,26.920000,25.600000,25.840000,25.824770,57364300
2020-06-25,26.030001,26.330000,25.510000,26.150000,26.134588,46375100
2020-06-26,25.709999,26.219999,25.540001,25.709999,25.694847,39663400
2020-06-29,25.900000,26.520000,25.750000,26.480000,26.464394,30767300
2020-06-30,26.219999,26.309999,25.450001,25.450001,25.435001,45729200
